epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,476.077,0.75279,0.56336,0.92653,0.58289,0.53846,0.50055,0.24099,2.06092,2.1077,1.98623,0.00141788,0.00141788,0.00141788
149,479.124,0.68492,0.61885,0.91794,0.58219,0.46154,0.48453,0.19701,2.05961,2.31714,1.99536,0.00141392,0.00141392,0.00141392
150,482.308,0.77818,0.61623,0.93697,0.83236,0.38462,0.46184,0.20339,1.96261,2.52793,1.94442,0.00140996,0.00140996,0.00140996
151,485.65,0.80184,0.62447,0.93228,0.53809,0.53846,0.4851,0.21823,1.74067,2.17535,1.78255,0.001406,0.001406,0.001406
152,488.836,0.71451,0.59168,0.92598,0.57147,0.53846,0.5076,0.29758,1.70735,1.973,1.66108,0.00140204,0.00140204,0.00140204
153,491.999,0.7269,0.59644,0.92734,0.60122,0.46154,0.49064,0.30966,1.80494,2.03354,1.71421,0.00139808,0.00139808,0.00139808
154,495.013,0.80239,0.63766,0.95445,0.6348,0.46154,0.44864,0.27851,1.73717,2.18839,1.61982,0.00139412,0.00139412,0.00139412
155,498.24,0.79232,0.61729,0.97049,0.59996,0.46147,0.39033,0.28788,1.7493,2.40252,1.52704,0.00139016,0.00139016,0.00139016
156,501.307,0.77544,0.64257,0.93578,0.64892,0.46154,0.45505,0.25988,1.68854,3.24095,1.55456,0.0013862,0.0013862,0.0013862
157,504.453,0.75458,0.58974,0.9207,0.54243,0.38462,0.40438,0.23154,1.82715,3.09663,1.66765,0.00138224,0.00138224,0.00138224
158,507.58,0.75794,0.59921,0.94576,0.44503,0.38462,0.37024,0.20812,1.98772,3.27194,1.74821,0.00137828,0.00137828,0.00137828
159,510.776,0.7687,0.57473,0.91704,0.66526,0.45894,0.38773,0.17336,1.96596,3.12874,1.7481,0.00137432,0.00137432,0.00137432
160,514.018,0.71667,0.56872,0.90372,0.73454,0.46154,0.44263,0.18574,1.90802,3.21838,1.70642,0.00137036,0.00137036,0.00137036
161,517.183,0.70848,0.58359,0.92919,0.74774,0.45667,0.47026,0.19587,1.86655,2.93458,1.7115,0.0013664,0.0013664,0.0013664
162,520.355,0.75515,0.5799,0.9366,0.72178,0.53846,0.53321,0.23148,1.85225,3.12466,1.72328,0.00136244,0.00136244,0.00136244
163,523.518,0.70422,0.53143,0.88928,0.74221,0.53846,0.54016,0.2639,1.80128,2.85642,1.73618,0.00135848,0.00135848,0.00135848
164,526.669,0.70777,0.5735,0.88277,0.78455,0.61538,0.59649,0.35857,1.74423,2.68172,1.63844,0.00135452,0.00135452,0.00135452
165,529.854,0.66602,0.57378,0.8595,0.82109,0.61538,0.59853,0.33435,1.7439,2.64482,1.61438,0.00135056,0.00135056,0.00135056
166,533.056,0.6665,0.55091,0.88403,0.794,0.61538,0.62499,0.32591,1.76303,2.59899,1.61389,0.0013466,0.0013466,0.0013466
167,536.156,0.73222,0.56744,0.91509,0.7434,0.61538,0.60095,0.32612,1.72806,2.37249,1.66622,0.00134264,0.00134264,0.00134264
168,539.33,0.68866,0.55682,0.93305,0.84881,0.61538,0.67682,0.36856,1.7973,1.79322,1.79315,0.00133868,0.00133868,0.00133868
