epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,379.546,0.88791,0.72385,1.00138,0.95095,0.38462,0.52663,0.26242,1.8487,2.18664,1.65528,0.00152084,0.00152084,0.00152084
123,382.661,0.85125,0.71172,0.96528,1,0.37715,0.54207,0.29506,1.84077,1.98539,1.6286,0.00151688,0.00151688,0.00151688
124,385.714,0.84481,0.70756,0.96063,0.72269,0.46154,0.60452,0.25979,2.02234,1.66342,1.93269,0.00151292,0.00151292,0.00151292
125,388.741,0.86363,0.6811,0.95128,0.61182,0.53846,0.60795,0.24094,2.1157,1.72616,1.9644,0.00150896,0.00150896,0.00150896
126,391.737,0.86831,0.70259,0.99402,0.69624,0.52978,0.57821,0.23787,2.00489,1.71473,1.79111,0.001505,0.001505,0.001505
127,394.802,0.78451,0.6356,0.94978,0.76623,0.46154,0.56641,0.28029,1.92187,1.90685,1.76679,0.00150104,0.00150104,0.00150104
128,397.773,0.85944,0.64664,0.94426,0.66251,0.45387,0.52945,0.22896,2.01355,2.0622,1.89996,0.00149708,0.00149708,0.00149708
129,400.652,1.02702,0.773,1.03141,0.75597,0.53846,0.6356,0.24477,1.91225,1.93247,1.97531,0.00149312,0.00149312,0.00149312
130,403.688,0.88287,0.70055,0.99615,0.76728,0.5094,0.61946,0.22574,1.98744,2.1316,2.01791,0.00148916,0.00148916,0.00148916
131,406.733,0.81201,0.69577,0.98148,0.53127,0.46154,0.42832,0.16222,2.08171,2.28317,2.05919,0.0014852,0.0014852,0.0014852
132,409.954,0.84396,0.65277,0.92322,0.64754,0.46154,0.408,0.13809,2.09061,2.68927,1.88639,0.00148124,0.00148124,0.00148124
133,413.095,0.90598,0.70246,0.9961,0.62156,0.46154,0.41857,0.15315,1.95549,2.63683,1.75924,0.00147728,0.00147728,0.00147728
134,416.031,0.85888,0.69338,0.96944,0.73597,0.53846,0.50327,0.18904,1.82288,2.37713,1.6572,0.00147332,0.00147332,0.00147332
135,419.056,0.81503,0.68156,0.94859,0.74262,0.53846,0.51998,0.18408,1.87708,2.25507,1.67728,0.00146936,0.00146936,0.00146936
136,422.154,0.86612,0.69284,0.96734,0.66177,0.46154,0.40479,0.17679,2.01278,2.46794,1.84199,0.0014654,0.0014654,0.0014654
137,425.158,0.84448,0.64768,0.93636,0.7177,0.46154,0.42343,0.16784,1.95594,2.5438,1.84595,0.00146144,0.00146144,0.00146144
138,428.209,0.89183,0.68861,0.96134,0.69167,0.38462,0.36641,0.18542,1.91937,2.59479,1.81139,0.00145748,0.00145748,0.00145748
139,431.254,0.80315,0.60993,0.94578,0.80448,0.46154,0.49159,0.17792,1.88867,2.86324,1.72171,0.00145352,0.00145352,0.00145352
140,434.367,0.69478,0.59544,0.91087,0.85218,0.46154,0.51572,0.26735,1.64958,2.86481,1.61171,0.00144956,0.00144956,0.00144956
141,437.304,0.7647,0.65962,0.93619,0.95049,0.46154,0.52813,0.25746,1.74347,2.86073,1.63238,0.0014456,0.0014456,0.0014456
142,440.342,0.86142,0.71063,0.99331,0.93636,0.46154,0.53935,0.30268,1.76745,2.67874,1.66369,0.00144164,0.00144164,0.00144164
143,443.42,0.76556,0.62816,0.89704,0.9019,0.46154,0.54767,0.25617,1.89909,2.72318,1.74379,0.00143768,0.00143768,0.00143768
144,446.474,0.79735,0.62793,0.97504,0.95588,0.46154,0.56239,0.21697,1.86822,2.70319,1.74249,0.00143372,0.00143372,0.00143372
145,449.506,0.77718,0.58488,0.93217,0.65689,0.46154,0.53263,0.23961,1.88394,2.88526,1.61907,0.00142976,0.00142976,0.00142976
146,452.522,0.76063,0.61351,0.95484,0.49504,0.45315,0.44174,0.27937,1.81785,3.0457,1.50916,0.0014258,0.0014258,0.0014258
147,455.496,0.74736,0.57523,0.90612,0.64158,0.38462,0.43467,0.26228,1.76202,2.87885,1.48361,0.00142184,0.00142184,0.00142184
148,458.56,0.76242,0.59116,0.93652,0.54385,0.46154,0.47286,0.24997,1.84035,2.79846,1.53144,0.00141788,0.00141788,0.00141788
149,461.601,0.73687,0.63269,0.91929,0.57936,0.5304,0.48549,0.2707,1.83344,2.63436,1.57462,0.00141392,0.00141392,0.00141392
150,464.512,0.76044,0.60417,0.92756,0.55682,0.53846,0.50752,0.30778,1.83917,2.51323,1.60468,0.00140996,0.00140996,0.00140996
151,467.495,0.79946,0.60652,0.92723,0.69271,0.52164,0.53075,0.24431,1.82307,2.41877,1.61056,0.001406,0.001406,0.001406
152,470.528,0.76441,0.60346,0.94966,0.94542,0.38462,0.54615,0.28572,1.63796,2.16899,1.44778,0.00140204,0.00140204,0.00140204
153,473.411,0.7445,0.61664,0.92812,0.82316,0.38462,0.54821,0.28779,1.50147,2.00744,1.45498,0.00139808,0.00139808,0.00139808
154,476.445,0.80934,0.59621,0.94376,0.64194,0.4159,0.5307,0.2724,1.54117,2.05692,1.5481,0.00139412,0.00139412,0.00139412
155,479.567,0.74385,0.59838,0.91921,0.52444,0.46154,0.50548,0.25829,1.65759,2.23098,1.64641,0.00139016,0.00139016,0.00139016
156,482.492,0.7146,0.57862,0.92855,0.62637,0.53846,0.54989,0.25912,1.64856,2.24847,1.62941,0.0013862,0.0013862,0.0013862
157,485.523,0.78275,0.57489,0.90656,0.64821,0.53846,0.54781,0.24168,1.69784,2.2697,1.66571,0.00138224,0.00138224,0.00138224
158,488.555,0.79103,0.57445,0.952,0.59869,0.46154,0.4522,0.25065,1.7606,2.22225,1.65512,0.00137828,0.00137828,0.00137828
159,491.59,0.77179,0.59544,0.92672,0.63821,0.46154,0.49493,0.26821,1.77624,2.02333,1.76383,0.00137432,0.00137432,0.00137432
160,494.668,0.68168,0.54295,0.91135,0.57831,0.46154,0.51821,0.28509,1.82851,1.74561,1.85796,0.00137036,0.00137036,0.00137036
161,497.58,0.66969,0.557,0.92048,0.46097,0.61538,0.45459,0.23318,1.89034,1.7759,1.93351,0.0013664,0.0013664,0.0013664
162,500.602,0.81252,0.60492,0.94549,0.43974,0.53846,0.40192,0.20985,2.03306,1.99816,1.97046,0.00136244,0.00136244,0.00136244
163,503.648,0.7707,0.5731,0.90342,0.55388,0.38462,0.37654,0.20852,2.06111,2.04091,1.91533,0.00135848,0.00135848,0.00135848
164,506.826,0.72562,0.53821,0.8908,0.49576,0.53846,0.4585,0.23182,2.03304,1.78788,1.92432,0.00135452,0.00135452,0.00135452
